Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR16496359,AMPLICON,500,56589702,PRJNA772946,SAMN22422689,Metagenome or environmental,40327494,BWH,2017-01-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699141,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,46,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,138-4,SRP342268
SRR16496360,AMPLICON,500,51483747,PRJNA772946,SAMN22422688,Metagenome or environmental,36083881,BWH,2017-01-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699140,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,190,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,138-3,SRP342268
SRR16496361,AMPLICON,500,54318682,PRJNA772946,SAMN22422687,Metagenome or environmental,38496079,BWH,2017-01-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699139,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,27,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,138-2,SRP342268
SRR16496362,AMPLICON,500,38975607,PRJNA772946,SAMN22422686,Metagenome or environmental,27717871,BWH,2017-01-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699138,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,213,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,138-1,SRP342268
SRR16496363,AMPLICON,500,69072513,PRJNA772946,SAMN22422685,Metagenome or environmental,48805817,BWH,2016-12-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699137,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,4,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,138-0,SRP342268
SRR16496364,AMPLICON,501,60967955,PRJNA772946,SAMN22422684,Metagenome or environmental,43297568,BWH,2017-01-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699136,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,53,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:13:00Z,1,136-2,SRP342268
SRR16496365,AMPLICON,501,67586347,PRJNA772946,SAMN22422683,Metagenome or environmental,48465385,BWH,2017-01-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699135,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,23,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,136-1,SRP342268
SRR16496366,AMPLICON,500,46507154,PRJNA772946,SAMN22422682,Metagenome or environmental,32822831,BWH,2016-12-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699134,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,264,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,134-1,SRP342268
SRR16496367,AMPLICON,500,42076347,PRJNA772946,SAMN22422681,Metagenome or environmental,29727545,BWH,2016-12-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699133,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,102,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,134-0,SRP342268
SRR16496368,AMPLICON,500,37559237,PRJNA772946,SAMN22422582,Metagenome or environmental,26800884,BWH,2016-02-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699132,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,244,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,103-6,SRP342268
SRR16496369,AMPLICON,500,34070701,PRJNA772946,SAMN22422680,Metagenome or environmental,23429150,BWH,2017-01-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699131,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,116,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-6,SRP342268
SRR16496370,AMPLICON,500,41368112,PRJNA772946,SAMN22422679,Metagenome or environmental,28919311,BWH,2017-01-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699130,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,195,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-4,SRP342268
SRR16496371,AMPLICON,500,29235806,PRJNA772946,SAMN22422678,Metagenome or environmental,20506326,BWH,2016-12-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699129,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,8,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-3,SRP342268
SRR16496372,AMPLICON,501,49934831,PRJNA772946,SAMN22422677,Metagenome or environmental,34543137,BWH,2016-12-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699128,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,208,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-2,SRP342268
SRR16496373,AMPLICON,501,43677182,PRJNA772946,SAMN22422676,Metagenome or environmental,30704095,BWH,2016-12-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699127,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,29,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-1,SRP342268
SRR16496374,AMPLICON,500,34851676,PRJNA772946,SAMN22422675,Metagenome or environmental,24537372,BWH,2016-12-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699126,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,187,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,133-0,SRP342268
SRR16496375,AMPLICON,500,54192157,PRJNA772946,SAMN22422674,Metagenome or environmental,38145057,BWH,2017-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699125,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,10,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,132-6,SRP342268
SRR16496376,AMPLICON,500,32260115,PRJNA772946,SAMN22422673,Metagenome or environmental,22727717,BWH,2016-12-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699124,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,54,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,132-5,SRP342268
SRR16496377,AMPLICON,500,32855537,PRJNA772946,SAMN22422672,Metagenome or environmental,23343876,BWH,2016-12-24,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699123,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,43,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,132-4,SRP342268
SRR16496378,AMPLICON,500,50313489,PRJNA772946,SAMN22422671,Metagenome or environmental,34994294,BWH,2016-12-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699122,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,140,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,132-3,SRP342268
SRR16496379,AMPLICON,500,35439388,PRJNA772946,SAMN22422581,Metagenome or environmental,24878966,BWH,2016-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699121,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,36,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,103-4,SRP342268
SRR16496380,AMPLICON,501,37004230,PRJNA772946,SAMN22422572,Metagenome or environmental,25607808,BWH,2015-12-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699120,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,71,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,102-1,SRP342268
SRR16496381,AMPLICON,501,38171119,PRJNA772946,SAMN22422571,Metagenome or environmental,27185585,BWH,2015-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699119,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,2,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,102-0,SRP342268
SRR16496382,AMPLICON,500,46210470,PRJNA772946,SAMN22422845,Metagenome or environmental,28255313,BWH,2019-04-18,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699118,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,106,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,176-2,SRP342268
SRR16496383,AMPLICON,500,38795042,PRJNA772946,SAMN22422844,Metagenome or environmental,24570030,BWH,2019-04-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699117,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,90,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,176-1-5,SRP342268
SRR16496384,AMPLICON,501,38986862,PRJNA772946,SAMN22422843,Metagenome or environmental,24228508,BWH,2019-04-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699116,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,72,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,176-1,SRP342268
SRR16496385,AMPLICON,500,64641205,PRJNA772946,SAMN22422842,Metagenome or environmental,39466499,BWH,2018-12-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699115,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,148,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-4,SRP342268
SRR16496386,AMPLICON,500,59886378,PRJNA772946,SAMN22422841,Metagenome or environmental,37370439,BWH,2018-12-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699114,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,42,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-3,SRP342268
SRR16496387,AMPLICON,501,24558446,PRJNA772946,SAMN22422598,Metagenome or environmental,17990345,BWH,2016-04-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699113,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,22,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,109-3,SRP342268
SRR16496388,AMPLICON,500,63028638,PRJNA772946,SAMN22422840,Metagenome or environmental,38532001,BWH,2018-11-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699112,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,265,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-2,SRP342268
SRR16496389,AMPLICON,501,37524014,PRJNA772946,SAMN22422839,Metagenome or environmental,22963967,BWH,2018-11-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699111,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,52,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-1-5,SRP342268
SRR16496390,AMPLICON,501,48968419,PRJNA772946,SAMN22422838,Metagenome or environmental,30341547,BWH,2018-11-19,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699110,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,237,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-1,SRP342268
SRR16496391,AMPLICON,500,63642000,PRJNA772946,SAMN22422837,Metagenome or environmental,39234665,BWH,2018-11-12,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699109,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,189,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,175-0,SRP342268
SRR16496392,AMPLICON,500,59495799,PRJNA772946,SAMN22422836,Metagenome or environmental,37389916,BWH,2018-07-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699108,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,188,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,174-4,SRP342268
SRR16496393,AMPLICON,500,37182312,PRJNA772946,SAMN22422835,Metagenome or environmental,23277249,BWH,2018-07-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699107,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,89,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,174-3,SRP342268
SRR16496394,AMPLICON,500,68611197,PRJNA772946,SAMN22422834,Metagenome or environmental,42484105,BWH,2018-07-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699106,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,149,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,174-2-5,SRP342268
SRR16496395,AMPLICON,500,45874259,PRJNA772946,SAMN22422833,Metagenome or environmental,28522837,BWH,2018-07-16,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699105,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,134,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,174-2,SRP342268
SRR16496396,AMPLICON,500,30690867,PRJNA772946,SAMN22422832,Metagenome or environmental,18879205,BWH,2018-07-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699104,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,238,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,174-1,SRP342268
SRR16496397,AMPLICON,500,29035885,PRJNA772946,SAMN22422831,Metagenome or environmental,17757807,BWH,2018-08-29,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699103,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,87,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,171-4,SRP342268
SRR16496398,AMPLICON,500,41130396,PRJNA772946,SAMN22422597,Metagenome or environmental,28791194,BWH,2016-04-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699102,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,41,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,109-2,SRP342268
SRR16496399,AMPLICON,500,37924268,PRJNA772946,SAMN22422830,Metagenome or environmental,23119559,BWH,2018-08-22,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699101,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,82,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,171-3,SRP342268
SRR16496400,AMPLICON,501,76183054,PRJNA772946,SAMN22422829,Metagenome or environmental,47242175,BWH,2018-08-15,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699100,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,115,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,171-2,SRP342268
SRR16496401,AMPLICON,500,57444066,PRJNA772946,SAMN22422828,Metagenome or environmental,34644685,BWH,2018-06-20,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699099,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,68,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,170-4,SRP342268
SRR16496402,AMPLICON,500,83057429,PRJNA772946,SAMN22422827,Metagenome or environmental,50651299,BWH,2018-06-17,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699098,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,30,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:15:00Z,1,170-3-5,SRP342268
SRR16496403,AMPLICON,500,75954588,PRJNA772946,SAMN22422826,Metagenome or environmental,45686351,BWH,2018-06-13,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699097,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,272,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,170-3,SRP342268
SRR16496404,AMPLICON,500,56609278,PRJNA772946,SAMN22422825,Metagenome or environmental,34627724,BWH,2018-06-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699096,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,254,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,170-2,SRP342268
SRR16496405,AMPLICON,500,68153802,PRJNA772946,SAMN22422824,Metagenome or environmental,42762303,BWH,2018-06-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699095,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,200,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,170-1-5,SRP342268
SRR16496406,AMPLICON,500,94824880,PRJNA772946,SAMN22422823,Metagenome or environmental,58676972,BWH,2018-05-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699094,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,144,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:15:00Z,1,170-1,SRP342268
SRR16496407,AMPLICON,500,84925028,PRJNA772946,SAMN22422822,Metagenome or environmental,50690085,BWH,2018-05-23,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699093,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,127,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,170-0,SRP342268
SRR16496408,AMPLICON,500,85986615,PRJNA772946,SAMN22422821,Metagenome or environmental,51675074,BWH,2018-11-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699092,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,83,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,169-4,SRP342268
SRR16496409,AMPLICON,500,34926165,PRJNA772946,SAMN22422596,Metagenome or environmental,24599975,BWH,2016-03-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699091,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,207,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:15:00Z,1,109-1,SRP342268
SRR16496410,AMPLICON,500,97749396,PRJNA772946,SAMN22422820,Metagenome or environmental,58341876,BWH,2018-11-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699090,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,86,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:15:00Z,1,169-3,SRP342268
SRR16496411,AMPLICON,500,53575847,PRJNA772946,SAMN22422819,Metagenome or environmental,32582446,BWH,2018-10-31,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699089,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,198,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,169-2-5,SRP342268
SRR16496412,AMPLICON,500,100305807,PRJNA772946,SAMN22422818,Metagenome or environmental,61252613,BWH,2018-10-28,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699088,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,50,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:15:00Z,1,169-2,SRP342268
SRR16496413,AMPLICON,501,71937392,PRJNA772946,SAMN22422817,Metagenome or environmental,43177432,BWH,2018-10-25,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX12699087,USA,North America,USA:Boston,Homo sapiens,Illumina MiSeq,stool sample,42.337 N 71.102 W,232,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2021-11-22T00:00:00Z,2021-10-20T10:14:00Z,1,169-1-5,SRP342268
